Title	Register type	Register	Division factor	Unit	Size of variable	Min value	Max value	Default value	
End month tariff, shunt additional heat smart energy source	MODBUS_HOLDING_REGISTER	1247	1		u8	1	12	12
Start day tariff, ext. step add. heat smart energy source	MODBUS_HOLDING_REGISTER	1280	1		u8	1	31	1
End day tariff, ext. step add. heat  smart energy source	MODBUS_HOLDING_REGISTER	1281	1		u8	1	31	31
Start month tariff, ext. step add. heat smart energy source	MODBUS_HOLDING_REGISTER	1282	1		u8	1	12	1
End month tariff, ext. step add. heat smart energy source	MODBUS_HOLDING_REGISTER	1283	1		u8	1	12	12
Max difference, SES priority 1 energy source	MODBUS_HOLDING_REGISTER	1326	10	°C	s16	10	250	100
Max difference, SES lower priority energy source	MODBUS_HOLDING_REGISTER	1327	10	°C	s16	10	250	70
Installed (EB101)	MODBUS_HOLDING_REGISTER	1550	1		u8	0	1	0
Exhaust air fan speed (GQ2)	MODBUS_INPUT_REGISTER	2133	1	%	u8	0	0	0
EME20	MODBUS_HOLDING_REGISTER	4000	1		u8	0	1	0
Current power	MODBUS_INPUT_REGISTER	2176	1	W	u32	0	0	0
BT12 offset	MODBUS_HOLDING_REGISTER	4014	10	°C	s8	-50	50	0
Total average power (Solar PV)	MODBUS_INPUT_REGISTER	2178	100	kW	u32	0	0	0
Total energy	MODBUS_INPUT_REGISTER	2180	10	kWh	s32	0	0	0
Mode, energy meter (BE6)	MODBUS_HOLDING_REGISTER	4015	1		u8	0	255	255
Mode, energy meter (BE7)	MODBUS_HOLDING_REGISTER	4016	1		u8	0	255	255
Mode, energy meter (BE11)	MODBUS_HOLDING_REGISTER	4127	1		u8	0	255	255
HTS 2	MODBUS_HOLDING_REGISTER	1981	1		u8	0	1	0
HTS 3	MODBUS_HOLDING_REGISTER	1982	1		u8	0	1	0
HTS 4	MODBUS_HOLDING_REGISTER	1983	1		u8	0	1	0
External adjustment, cooling climate system 8	MODBUS_HOLDING_REGISTER	4138	1		s8	-10	10	0
External adjustment, cooling climate system 7	MODBUS_HOLDING_REGISTER	4139	1		s8	-10	10	0
External adjustment, cooling climate system 6	MODBUS_HOLDING_REGISTER	4140	1		s8	-10	10	0
External adjustment, cooling climate system 5	MODBUS_HOLDING_REGISTER	4141	1		s8	-10	10	0
External adjustment, cooling climate system 4	MODBUS_HOLDING_REGISTER	4142	1		s8	-10	10	0
External adjustment, cooling climate system 3	MODBUS_HOLDING_REGISTER	4143	1		s8	-10	10	0
External adjustment, cooling climate system 2	MODBUS_HOLDING_REGISTER	4144	1		s8	-10	10	0
External adjustment, cooling climate system 1	MODBUS_HOLDING_REGISTER	4145	1		s8	-10	10	0
External adjustment with room sensor, cooling climate system 8	MODBUS_HOLDING_REGISTER	4146	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 7	MODBUS_HOLDING_REGISTER	4147	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 6	MODBUS_HOLDING_REGISTER	4148	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 5	MODBUS_HOLDING_REGISTER	4149	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 4	MODBUS_HOLDING_REGISTER	4150	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 3	MODBUS_HOLDING_REGISTER	4151	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 2	MODBUS_HOLDING_REGISTER	4152	10	°C	s16	50	300	200
External adjustment with room sensor, cooling climate system 1	MODBUS_HOLDING_REGISTER	4153	10	°C	s16	50	300	200
Demand controlled ventilation	MODBUS_HOLDING_REGISTER	4067	1		u8	0	1	0
AXC 20	MODBUS_HOLDING_REGISTER	4156	1		u8	0	1	0
blockFreq 1 (EB102)	MODBUS_HOLDING_REGISTER	4164	1		u8	0	1	0
blockFreq 1 (EB103)	MODBUS_HOLDING_REGISTER	4165	1		u8	0	1	0
blockFreq 1 (EB104)	MODBUS_HOLDING_REGISTER	4166	1		u8	0	1	0
blockFreq 1 (EB105)	MODBUS_HOLDING_REGISTER	4167	1		u8	0	1	0
blockFreq 1 (EB106)	MODBUS_HOLDING_REGISTER	4168	1		u8	0	1	0
blockFreq 1 (EB107)	MODBUS_HOLDING_REGISTER	4169	1		u8	0	1	0
blockFreq 1 (EB108)	MODBUS_HOLDING_REGISTER	4170	1		u8	0	1	0
Power at DOT, manual value	MODBUS_HOLDING_REGISTER	4200	1		u8	0	1	0
Hi press (BP9)	MODBUS_INPUT_REGISTER	2132	100	bar	s16	0	0	0
Minimum permitted speed (EB100 GP1)	MODBUS_HOLDING_REGISTER	5351	1	%	u8	1	50	1
High pressure (BP9 dew)	MODBUS_INPUT_REGISTER	2126	10	°C	s16	0	0	0
Low pressure (BP8 dew)	MODBUS_INPUT_REGISTER	2127	10	°C	s16	0	0	0
Increased ventilation 1	MODBUS_HOLDING_REGISTER	5391	1		u8	0	0	0
System 1 (RMU)	MODBUS_HOLDING_REGISTER	176	1		u8	0	1	0
System 2 (RMU)	MODBUS_HOLDING_REGISTER	177	1		u8	0	1	0
System 3 (RMU)	MODBUS_HOLDING_REGISTER	178	1		u8	0	1	0
System 4 (RMU)	MODBUS_HOLDING_REGISTER	179	1		u8	0	1	0
System 5 (RMU)	MODBUS_HOLDING_REGISTER	1998	1		u8	0	1	0
System 6 (RMU)	MODBUS_HOLDING_REGISTER	1999	1		u8	0	1	0
System 7 (RMU)	MODBUS_HOLDING_REGISTER	2000	1		u8	0	1	0
System 8 (RMU)	MODBUS_HOLDING_REGISTER	2001	1		u8	0	1	0
Away mode status	MODBUS_HOLDING_REGISTER	5390	1		u8	0	0	0
The start guide has been run	MODBUS_HOLDING_REGISTER	2742	1		u8	0	1	1
Audio signal on alarm	MODBUS_HOLDING_REGISTER	5326	1		u8	0	1	1
Sound when pressing button	MODBUS_HOLDING_REGISTER	5327	1		u8	0	1	1
ERS S40 7	MODBUS_HOLDING_REGISTER	3057	1		u8	0	1	0
Heating, auto	MODBUS_HOLDING_REGISTER	3059	1		u8	0	1	1
Activate SG Ready via API	MODBUS_HOLDING_REGISTER	3032	1		u8	0	1	0
Factor	MODBUS_HOLDING_REGISTER	3033	1		u8	1	10	5
Hot water start (BT5)	MODBUS_INPUT_REGISTER	2014	10	°C	s16	0	0	0
Period	MODBUS_HOLDING_REGISTER	3088	1		u8	0	1	0
Number of years	MODBUS_HOLDING_REGISTER	3089	1		u8	1	10	1
Months	MODBUS_HOLDING_REGISTER	3090	1		u32	0	4095	4095
Show outdoor temperature	MODBUS_HOLDING_REGISTER	3096	1		u8	0	0	0
Show indoor temperature	MODBUS_HOLDING_REGISTER	3097	1		u8	0	0	0
Active days	MODBUS_HOLDING_REGISTER	3066	1		u8	0	127	0
Active days	MODBUS_HOLDING_REGISTER	3067	1		u8	0	127	0
Active days	MODBUS_HOLDING_REGISTER	3068	1		u8	0	127	0
Active days	MODBUS_HOLDING_REGISTER	3069	1		u8	0	127	0
Active days	MODBUS_HOLDING_REGISTER	3070	1		u8	0	127	0
Start time	MODBUS_HOLDING_REGISTER	5393	1		-	-	-	-
Start time	MODBUS_HOLDING_REGISTER	5397	1		-	-	-	-
Stop time	MODBUS_HOLDING_REGISTER	5401	1		-	-	-	-
BP8 limitation	MODBUS_INPUT_REGISTER	2309	1		u8	0	0	0
BP9 limitation	MODBUS_INPUT_REGISTER	2310	1		u8	0	0	0
Offset cooling (Solar PV)	MODBUS_HOLDING_REGISTER	2667	1		s8	-10	0	-1
Offset heating (Solar PV)	MODBUS_HOLDING_REGISTER	2668	1		u8	0	10	1
Offset pool (Solar PV)	MODBUS_HOLDING_REGISTER	2669	1	°C	u8	0	10	10
Cooling (Solar PV)	MODBUS_HOLDING_REGISTER	2666	1		u8	0	1	0
AUX (Solar PV)	MODBUS_HOLDING_REGISTER	2675	1		u8	0	1	0
Temperature overcharging pool	MODBUS_HOLDING_REGISTER	0	1	°C	u8	1	50	1
Modbus TCP/IP Ext. (Solar PV)	MODBUS_HOLDING_REGISTER	2107	1		u8	0	1	0
Modbus TCP/IP Ext.Include own consumption (Solar PV)	MODBUS_HOLDING_REGISTER	2108	1		u8	0	1	0
Modbus TCP/IP Ext. Available power (Solar PV)	MODBUS_HOLDING_REGISTER	2109	1		u16	0	65535	0
External adjustment input, main unit (ECS1)	MODBUS_HOLDING_REGISTER	2111	1		u8	0	1	0
External adjustment input (ECS2)	MODBUS_HOLDING_REGISTER	2112	1		u8	0	1	0
External adjustment input (ECS3)	MODBUS_HOLDING_REGISTER	2113	1		u8	0	1	0
External adjustment input (ECS4)	MODBUS_HOLDING_REGISTER	2114	1		u8	0	1	0
External adjustment input (ECS5)	MODBUS_HOLDING_REGISTER	2115	1		u8	0	1	0
External adjustment input (ECS6)	MODBUS_HOLDING_REGISTER	2116	1		u8	0	1	0
External adjustment input (ECS7)	MODBUS_HOLDING_REGISTER	2117	1		u8	0	1	0
External adjustment input (ECS8)	MODBUS_HOLDING_REGISTER	2118	1		u8	0	1	0
Zone 1 affected by ECS1	MODBUS_HOLDING_REGISTER	2119	1		u8	0	1	0
Zone 2 affected by ECS1	MODBUS_HOLDING_REGISTER	2120	1		u8	0	1	0
Zone 3 affected by ECS1	MODBUS_HOLDING_REGISTER	2121	1		u8	0	1	0
Zone 4 affected by ECS1	MODBUS_HOLDING_REGISTER	2122	1		u8	0	1	0
Zone 5 affected by ECS1	MODBUS_HOLDING_REGISTER	2123	1		u8	0	1	0
Zone 6 affected by ECS1	MODBUS_HOLDING_REGISTER	2124	1		u8	0	1	0
Zone 7 affected by ECS1	MODBUS_HOLDING_REGISTER	2125	1		u8	0	1	0
Zone 8 affected by ECS1	MODBUS_HOLDING_REGISTER	2126	1		u8	0	1	0
Zone 9 affected by ECS1	MODBUS_HOLDING_REGISTER	2127	1		u8	0	1	0
Zone 10 affected by ECS1	MODBUS_HOLDING_REGISTER	2128	1		u8	0	1	0
Zone 11 affected by ECS1	MODBUS_HOLDING_REGISTER	2129	1		u8	0	1	0
Zone 12 affected by ECS1	MODBUS_HOLDING_REGISTER	2130	1		u8	0	1	0
Zone 13 affected by ECS1	MODBUS_HOLDING_REGISTER	2131	1		u8	0	1	0
Zone 14 affected by ECS1	MODBUS_HOLDING_REGISTER	2132	1		u8	0	1	0
Zone 15 affected by ECS1	MODBUS_HOLDING_REGISTER	2133	1		u8	0	1	0
Zone 16 affected by ECS1	MODBUS_HOLDING_REGISTER	2134	1		u8	0	1	0
Zone 17 affected by ECS1	MODBUS_HOLDING_REGISTER	2135	1		u8	0	1	0
Zone 18 affected by ECS1	MODBUS_HOLDING_REGISTER	2136	1		u8	0	1	0
Zone 19 affected by ECS1	MODBUS_HOLDING_REGISTER	2137	1		u8	0	1	0
Zone 20 affected by ECS1	MODBUS_HOLDING_REGISTER	2138	1		u8	0	1	0
Zone 21 affected by ECS1	MODBUS_HOLDING_REGISTER	2139	1		u8	0	1	0
Zone 22 affected by ECS1	MODBUS_HOLDING_REGISTER	2140	1		u8	0	1	0
Zone 23 affected by ECS1	MODBUS_HOLDING_REGISTER	2141	1		u8	0	1	0
Zone 24 affected by ECS1	MODBUS_HOLDING_REGISTER	2142	1		u8	0	1	0
Zone 25 affected by ECS1	MODBUS_HOLDING_REGISTER	2143	1		u8	0	1	0
Zone 26 affected by ECS1	MODBUS_HOLDING_REGISTER	2144	1		u8	0	1	0
Zone 27 affected by ECS1	MODBUS_HOLDING_REGISTER	2145	1		u8	0	1	0
Zone 28 affected by ECS1	MODBUS_HOLDING_REGISTER	2146	1		u8	0	1	0
Zone 29 affected by ECS1	MODBUS_HOLDING_REGISTER	2147	1		u8	0	1	0
Zone 30 affected by ECS1	MODBUS_HOLDING_REGISTER	2148	1		u8	0	1	0
Zone 31 affected by ECS1	MODBUS_HOLDING_REGISTER	2149	1		u8	0	1	0
Zone 32 affected by ECS1	MODBUS_HOLDING_REGISTER	2150	1		u8	0	1	0
Zone 33 affected by ECS1	MODBUS_HOLDING_REGISTER	2151	1		u8	0	1	0
Zone 34 affected by ECS1	MODBUS_HOLDING_REGISTER	2152	1		u8	0	1	0
Zone 35 affected by ECS1	MODBUS_HOLDING_REGISTER	2153	1		u8	0	1	0
Zone 36 affected by ECS1	MODBUS_HOLDING_REGISTER	2154	1		u8	0	1	0
Zone 37 affected by ECS1	MODBUS_HOLDING_REGISTER	2155	1		u8	0	1	0
Zone 38 affected by ECS1	MODBUS_HOLDING_REGISTER	2156	1		u8	0	1	0
Zone 39 affected by ECS1	MODBUS_HOLDING_REGISTER	2157	1		u8	0	1	0
Zone 40 affected by ECS1	MODBUS_HOLDING_REGISTER	2158	1		u8	0	1	0
Input on ECS1 affects ECS1	MODBUS_HOLDING_REGISTER	2439	1		u8	0	1	0
Input on ECS1 affects ECS2	MODBUS_HOLDING_REGISTER	2440	1		u8	0	1	0
Input on ECS1 affects ECS3	MODBUS_HOLDING_REGISTER	2441	1		u8	0	1	0
Input on ECS1 affects ECS4	MODBUS_HOLDING_REGISTER	2442	1		u8	0	1	0
Input on ECS1 affects ECS5	MODBUS_HOLDING_REGISTER	2443	1		u8	0	1	0
Input on ECS1 affects ECS6	MODBUS_HOLDING_REGISTER	2444	1		u8	0	1	0
Input on ECS1 affects ECS7	MODBUS_HOLDING_REGISTER	2445	1		u8	0	1	0
Input on ECS1 affects ECS8	MODBUS_HOLDING_REGISTER	2446	1		u8	0	1	0
External setting for adjustment migrated	MODBUS_HOLDING_REGISTER	2503	1		u8	0	1	0
Time between filter replacement	MODBUS_HOLDING_REGISTER	2676	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2677	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2678	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2679	1		u8	1	24	3
Pressure 1 (SFT)	MODBUS_INPUT_REGISTER	2012	1		u16	0	0	0
Pressure 2 (SFT)	MODBUS_INPUT_REGISTER	2123	1		u16	0	0	0
Diff. pr. airflow (BP15)	MODBUS_INPUT_REGISTER	2130	10	Pa	s16	0	0	0
Return time fan 4	MODBUS_HOLDING_REGISTER	2700	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2701	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2702	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2703	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2704	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2705	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2706	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2707	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2708	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2709	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2710	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2711	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2712	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2713	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2714	1	h	u8	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2715	1	h	u8	1	24	4
Time between filter replacement	MODBUS_HOLDING_REGISTER	2728	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2729	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2730	1		u8	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2731	1		u8	1	24	3
AUX from Modbus	MODBUS_HOLDING_REGISTER	2740	1		u8	0	69	0
AUX from Modbus	MODBUS_HOLDING_REGISTER	2741	1		s16	0	0	0
Instantaneous used power	MODBUS_INPUT_REGISTER	2166	1	W	u32	0	9999999	0
Heat pump test - Silent mode (EB101/EB102)	MODBUS_HOLDING_REGISTER	5101	1		u8	0	1	0
Fan mode 5	MODBUS_INPUT_REGISTER	2168	1	%	u8	0	0	0
Fan mode 6	MODBUS_INPUT_REGISTER	2169	1	%	u8	0	0	0
Fan mode 7	MODBUS_INPUT_REGISTER	2170	1	%	u8	0	0	0
Fan mode 8	MODBUS_INPUT_REGISTER	2171	1	%	u8	0	0	0
Status	MODBUS_INPUT_REGISTER	3812	1		u8	0	0	0
Modbus use ext. calc supply	MODBUS_HOLDING_REGISTER	5008	1		u8	0	1	0
Energy log - Produced energy for heating over the past hour	MODBUS_INPUT_REGISTER	2283	100	kWh	u32	0	0	0
Energy log - Produced energy for hot water over the past hour	MODBUS_INPUT_REGISTER	2285	100	kWh	u32	0	0	0
Energy log - Used energy for heating over the past hour	MODBUS_INPUT_REGISTER	2291	100	kWh	u32	0	0	0
Energy log - Used energy for hot water over the past hour	MODBUS_INPUT_REGISTER	2293	100	kWh	u32	0	0	0
Energy log - Used energy by additional heater for heating over the past hour	MODBUS_INPUT_REGISTER	2299	100	kWh	u32	0	0	0
Energy log - Used energy by additional heater for hot water over the past hour	MODBUS_INPUT_REGISTER	2301	100	kWh	u32	0	0	0
Energy log - Current power consumption	MODBUS_INPUT_REGISTER	2305	100	kW	u32	0	0	0
Energy log - Current power consumption, components	MODBUS_INPUT_REGISTER	2408	100	kW	u32	0	0	0
Compressor, total time energy storage, main unit (EP14)	MODBUS_INPUT_REGISTER	2335	1	h	u32	0	2147483647	0
Compressor, total time energy storage, main unit (EP15)	MODBUS_INPUT_REGISTER	2337	1	h	u32	0	2147483647	0
Compressor, total time energy storage, heat pump 1 (EP14)	MODBUS_INPUT_REGISTER	2339	1	h	u32	0	2147483647	0
Compressor, total time energy storage, heat pump 1 (EP15)	MODBUS_INPUT_REGISTER	2341	1	h	u32	0	2147483647	0
Diff. pr. airflow (BP16)	MODBUS_INPUT_REGISTER	2374	10	Pa	s16	0	0	0
External reading of BT52 activated	MODBUS_HOLDING_REGISTER	5216	1		u8	0	1	0
External reading of value BT52	MODBUS_HOLDING_REGISTER	5225	10	°C	s16	0	0	0
Heating, compressor only	MODBUS_INPUT_REGISTER	1585	10	kWh	u32	0	0	0
Hot water, compressor only	MODBUS_INPUT_REGISTER	1583	10	kWh	u32	0	0	0
Heating, including int. add. heat	MODBUS_INPUT_REGISTER	1577	10	kWh	u32	0	0	0
Hot water, including int. add. heat	MODBUS_INPUT_REGISTER	1575	10	kWh	u32	0	0	0
Tot. production	MODBUS_INPUT_REGISTER	3821	10	kWh	u32	0	0	0
Tot. consumption	MODBUS_INPUT_REGISTER	3823	10	kWh	u32	0	0	0
Production (PV Power)	MODBUS_HOLDING_REGISTER	5984	1	kW	u16	0	65535	0
Current power	MODBUS_INPUT_REGISTER	2727	100	kW	u32	0	0	0
Speed, circulation pump, standby mode (EB100)	MODBUS_HOLDING_REGISTER	5996	1	%	u8	0	0	0
Power limitation activation	MODBUS_HOLDING_REGISTER	6012	1		u8	0	1	0
External reading of BT68 activated	MODBUS_HOLDING_REGISTER	6003	1		u8	0	1	0
External reading of value BT68	MODBUS_HOLDING_REGISTER	6004	10	°C	s16	0	0	0
External reading of BT69 activated	MODBUS_HOLDING_REGISTER	6005	1		u8	0	1	0
External reading of value BT68	MODBUS_HOLDING_REGISTER	6006	10	°C	s16	0	0	0
Priority	MODBUS_INPUT_REGISTER	3804	1		u8	0	0	0
Speed of circulation pump for (EP15)	MODBUS_HOLDING_REGISTER	1551	1	%	u8	1	100	70
Speed of circulation pump for (EP15)	MODBUS_HOLDING_REGISTER	1552	1	%	u8	1	100	70
Input AUX7	MODBUS_HOLDING_REGISTER	1555	1		u8	0	69	0
Input AUX8	MODBUS_HOLDING_REGISTER	1556	1		u8	0	69	0
Input AUX9	MODBUS_HOLDING_REGISTER	1557	1		u8	0	69	0
Immersion heater power, emergency mode	MODBUS_HOLDING_REGISTER	3028	100	kW	s16	0	4500	600
Outdoor air mixture max temperature, cooling	MODBUS_HOLDING_REGISTER	5456	10	°C	s16	0	450	450
Outdoor air mixture min temperature, cooling	MODBUS_HOLDING_REGISTER	5457	10	°C	s16	150	400	150
All sub units operating prio	MODBUS_INPUT_REGISTER	3825	1		u32	0	0	0
