ModbusManager 1.0.9
20200624
Product: VVM310, VVM500
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"Cooling use mix. valve S4";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48186;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S3";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48187;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S2";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48188;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S1";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48189;"";u8;1;0;0;0;R/W;
"Period Cool";"";48207;"min";u8;1;0;180;30;R/W;
"Operational mode cool pump";"";48208;"";u8;1;0;1;1;R/W;
"Cooling delta temp. at 20°C";"Delta Temperature at 20°C. Used to control charge pump speed";48214;"°C";s8;1;3;10;3;R/W;
"Cooling delta temp. at 40°C";"Delta Temperature at 40°C. Used to control charge pump speed";48215;"°C";s8;1;3;20;6;R/W;
"Max charge pump reg speed";"Max heat medium pump reg speed";48275;"%";u8;1;50;100;100;R/W;
"DM start ext. add.";"";48278;"";s16;1;50;2000;1400;R/W;
"SG Ready heating";"Sets whether or not SG Ready should affect heating";48282;"";u8;1;0;1;1;R/W;
"SG Ready cooling";"Sets whether or not SG Ready should affect cooling";48283;"";u8;1;0;1;1;R/W;
"SG Ready hot water";"Sets whether or not SG Ready should affect hot water";48284;"";u8;1;0;1;1;R/W;
"SG Ready pool";"Sets whether or not SG Ready should affect pool";48285;"";u8;1;0;1;1;R/W;
"EB101 Max charge pump reg speed";"Max charge pump reg speed";48467;"%";u8;1;80;100;100;R/W;
"Prioritize Addition AXC40";"";48486;"";u8;1;0;1;0;R/W;
"Heat Curve S6";"Heat curve, see manual for more information";48488;"";s8;1;0;15;9;R/W;
"Heat Curve S5";"Heat curve, see manual for more information";48489;"";s8;1;0;15;9;R/W;
"Heat Offset S8";"Offset of the heat curve, see manual for more information";48491;"";s8;1;-10;10;0;R/W;
"Heat Offset S7";"Offset of the heat curve, see manual for more information";48492;"";s8;1;-10;10;0;R/W;
"Heat Offset S6";"Offset of the heat curve, see manual for more information";48493;"";s8;1;-10;10;0;R/W;
"Heat Offset S5";"Offset of the heat curve, see manual for more information";48494;"";s8;1;-10;10;0;R/W;
"Min Supply System 8";"";48495;"°C";s16;10;50;700;200;R/W;
"Min Supply System 7";"";48496;"°C";s16;10;50;700;200;R/W;
"Min Supply System 6";"";48497;"°C";s16;10;50;700;200;R/W;
"Min Supply System 5";"";48498;"°C";s16;10;50;700;200;R/W;
"Max Supply System 8";"";48499;"°C";s16;10;50;800;600;R/W;
"Max Supply System 7";"";48500;"°C";s16;10;50;800;600;R/W;
"Max Supply System 6";"";48501;"°C";s16;10;50;800;600;R/W;
"Max Supply System 5";"";48502;"°C";s16;10;50;800;600;R/W;
"External adjustment S8";"Change of the offset of the heat curve when closing the external adjustment input";48503;"";s8;1;-10;10;0;R/W;
"External adjustment S7";"Change of the offset of the heat curve when closing the external adjustment input";48504;"";s8;1;-10;10;0;R/W;
"External adjustment S6";"Change of the offset of the heat curve when closing the external adjustment input";48505;"";s8;1;-10;10;0;R/W;
"External adjustment S5";"Change of the offset of the heat curve when closing the external adjustment input";48506;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S8";"Room temperature setting when closing the external adjustment input";48507;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S7";"Room temperature setting when closing the external adjustment input";48508;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S6";"Room temperature setting when closing the external adjustment input";48509;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S5";"Room temperature setting when closing the external adjustment input";48510;"°C";s16;10;50;300;200;R/W;
"Climate system 5 accessory";"Activates the climate system 5 accessory";48569;"";u8;1;0;1;0;R/W;
"Climate system 6 accessory";"Activates the climate system 6 accessory";48570;"";u8;1;0;1;0;R/W;
"Climate system 7 accessory";"Activates the climate system 7 accessory";48571;"";u8;1;0;1;0;R/W;
"Climate system 8 accessory";"Activates the climate system 8 accessory";48572;"";u8;1;0;1;0;R/W;
"Climate system 8 mixing valve amp.";"Mixing valve amplification for extra climate systems";48573;"";s8;10;1;100;10;R/W;
"Climate system 7 mixing valve amp.";"Mixing valve amplification for extra climate systems";48574;"";s8;10;1;100;10;R/W;
"Climate system 6 mixing valve amp.";"Mixing valve amplification for extra climate systems";48575;"";s8;10;1;100;10;R/W;
"Climate system 5 mixing valve amp.";"Mixing valve amplification for extra climate systems";48576;"";s8;10;1;100;10;R/W;
"Climate system 8 shunt wait";"Wait time between changes of the shunt in extra climate systems";48577;"secs";s16;10;10;300;30;R/W;
"Climate system 7 shunt wait";"Wait time between changes of the shunt in extra climate systems";48578;"secs";s16;10;10;300;30;R/W;
"Climate system 6 shunt wait";"Wait time between changes of the shunt in extra climate systems";48579;"secs";s16;10;10;300;30;R/W;
"Climate system 5 shunt wait";"Wait time between changes of the shunt in extra climate systems";48580;"secs";s16;10;10;300;30;R/W;
"Min cooling supply temp S8";"Minimum allowed supply temperature during cooling";48581;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S7";"Minimum allowed supply temperature during cooling";48582;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S6";"Minimum allowed supply temperature during cooling";48583;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S5";"Minimum allowed supply temperature during cooling";48584;"°C";s8;1;-5;30;18;R/W;
"Cooling use mix. valve S8";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48593;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S7";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48594;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S6";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48595;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S5";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48596;"";u8;1;0;1;0;R/W;
"Heating use mix. valve S8";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48597;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S7";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48598;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S6";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48599;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S5";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48600;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S4";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48601;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S3";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48602;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S2";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48603;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S1";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48604;"";u8;1;0;1;1;R/W;
"ERS 1 accessory";"Activates the ERS accessory";48607;"";u8;1;0;1;0;R/W;
"Use room sensor S8";"When activated the system uses the room sensor";48675;"";u8;1;0;1;0;R/W;
"Use room sensor S7";"When activated the system uses the room sensor";48676;"";u8;1;0;1;0;R/W;
"Use room sensor S6";"When activated the system uses the room sensor";48677;"";u8;1;0;1;0;R/W;
"Use room sensor S5";"When activated the system uses the room sensor";48678;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S8";"Sets the room temperature setpoint for the system";48680;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S7";"Sets the room temperature setpoint for the system";48681;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S6";"Sets the room temperature setpoint for the system";48682;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S5";"Sets the room temperature setpoint for the system";48683;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48685;"";u8;10;0;60;10;R/W;
"Room sensor factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48686;"";u8;10;0;60;10;R/W;
"Room sensor factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48687;"";u8;10;0;60;10;R/W;
"Room sensor factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48688;"";u8;10;0;60;10;R/W;
"Cool curve S8";"Cool curve, see manual for more information";48724;"";s8;1;0;9;0;R/W;
"Cool curve S7";"Cool curve, see manual for more information";48725;"";s8;1;0;9;0;R/W;
"Cool curve S6";"Cool curve, see manual for more information";48726;"";s8;1;0;9;0;R/W;
"Cool curve S5";"Cool curve, see manual for more information";48727;"";s8;1;0;9;0;R/W;
"Cool curve S4";"Cool curve, see manual for more information";48728;"";s8;1;0;9;0;R/W;
"Cool curve S3";"Cool curve, see manual for more information";48729;"";s8;1;0;9;0;R/W;
"Cool curve S2";"Cool curve, see manual for more information";48730;"";s8;1;0;9;0;R/W;
"Cool curve S1";"Cool curve, see manual for more information";48731;"";s8;1;0;9;0;R/W;
"Cool offset S8";"Offset of the cool curve, see manual for more information ";48732;" ";s8;1;-10;10;0;R/W;
"Cool offset S7";"Offset of the cool curve, see manual for more information ";48733;" ";s8;1;-10;10;0;R/W;
"Cool offset S6";"Offset of the cool curve, see manual for more information ";48734;" ";s8;1;-10;10;0;R/W;
"Cool offset S5";"Offset of the cool curve, see manual for more information ";48735;" ";s8;1;-10;10;0;R/W;
"Cool offset S4";"Offset of the cool curve, see manual for more information ";48736;" ";s8;1;-10;10;0;R/W;
"Cool offset S3";"Offset of the cool curve, see manual for more information ";48737;" ";s8;1;-10;10;0;R/W;
"Cool offset S2";"Offset of the cool curve, see manual for more information ";48738;" ";s8;1;-10;10;0;R/W;
"Cool offset S1";"Offset of the cool curve, see manual for more information ";48739;" ";s8;1;-10;10;0;R/W;
"Own Cooling Curve P4";"User defined cooling curve point";48740;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P2";"User defined cooling curve point";48741;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P1";"User defined cooling curve point";48742;"°C";s8;1;-5;40;20;R/W;
"Hot water high power mode";"";48743;"";s8;1;0;1;0;R/W;
"Transformer ratio";"Ratio of the current measurement transformers";48755;"";u16;1;300;2500;300;R/W;
"Room sensor cool setpoint S8";"Sets the room temperature setpoint for the system in cooling mode";48778;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S7";"Sets the room temperature setpoint for the system in cooling mode";48779;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S6";"Sets the room temperature setpoint for the system in cooling mode";48780;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S5";"Sets the room temperature setpoint for the system in cooling mode";48781;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S4";"Sets the room temperature setpoint for the system in cooling mode";48782;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S3";"Sets the room temperature setpoint for the system in cooling mode";48783;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S2";"Sets the room temperature setpoint for the system in cooling mode";48784;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S1";"Sets the room temperature setpoint for the system in cooling mode";48785;"°C";s16;10;50;350;250;R/W;
"Room sensor cool factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48786;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48787;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48788;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48789;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S4";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48790;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S3";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48791;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S2";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48792;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S1";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48793;"";u8;10;0;60;10;R/W;
"RH set value";"RH set value";48794;"%";s8;1;30;90;60;R/W;
"HTS accessory";"HTS accessory";48808;"";u8;1;0;1;0;R/W;
"Prevent humidity S8 ";" ";48810;" ";s8;1;0;1;0;R/W;
"Prevent humidity S7";" ";48811;" ";s8;1;0;1;0;R/W;
"Prevent humidity S6";" ";48812;" ";s8;1;0;1;0;R/W;
"Prevent humidity S5";" ";48813;" ";s8;1;0;1;0;R/W;
"Prevent humidity S4";" ";48814;" ";s8;1;0;1;0;R/W;
"Prevent humidity S3";" ";48815;" ";s8;1;0;1;0;R/W;
"Prevent humidity S2";" ";48816;" ";s8;1;0;1;0;R/W;
"Prevent humidity S1";" ";48817;" ";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S8";"Limit humidity in room, heating";48819;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S7";"Limit humidity in room, heating";48820;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S6";"Limit humidity in room, heating";48821;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S5";"Limit humidity in room, heating";48822;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S4";"Limit humidity in room, heating";48823;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S3";"Limit humidity in room, heating";48824;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S2";"Limit humidity in room, heating";48825;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S1";"Limit humidity in room, heating";48826;"";s8;1;0;1;0;R/W;
"OPT";"Activates the OPT Accessory.";48828;"";u8;1;0;1;0;R/W;
"OPT DM startdiff";"The number of degree minutes below the last compressor the OPT is allowed to start";48829;"";s16;1;10;2000;700;R/W;
"Modbus40 Word Swap";"If set; swapping the words in 32-bit variables when value requested via ''read holding register'' commando.";48852;"";u8;1;0;1;1;R/W;
"ERS 1 Exhaust Fan speed 4";"";48853;"%";u8;1;0;100;100;R/W;
"ERS 1 Exhaust Fan speed 3";"";48854;"%";u8;1;0;100;80;R/W;
"ERS 1 Exhaust Fan speed 2";"";48855;"%";u8;1;0;100;30;R/W;
"ERS 1 Exhaust Fan speed 1";"";48856;"%";u8;1;0;100;0;R/W;
"ERS 1 Exhaust Fan speed normal";"";48857;"%";u8;1;1;100;75;R/W;
"MODBUS40 Disable LOG.SET";"If set, the system will ignore the existing LOG.SET on the USB stick.1=ignore LOG.SET,0=use LOG.SET";48889;"";u8;1;0;1;0;R/W;
"F135 Heat pump";"0=not activated, 1=activated";48893;"";u8;1;0;1;0;R/W;
"F135 Pump Speed";"";48894;"%";u8;1;1;100;70;R/W;
"F135 HW-Cool";"If activated, F135 will take care of all the hot water need when cooling is running";48895;"";u8;1;0;1;0;R/W;
"ERS 1 Supply Fan speed 4";"";48896;"%";u8;1;0;100;100;R/W;
"ERS 1 Supply Fan speed 3";"";48897;"%";u8;1;0;100;80;R/W;
"ERS 1 Supply Fan speed 2";"";48898;"%";u8;1;0;100;30;R/W;
"ERS 1 Supply Fan speed 1";"";48899;"%";u8;1;0;100;0;R/W;
"ERS 1 Supply Fan speed normal";"";48900;"%";u8;1;1;100;75;R/W;
"External ERS 1 accessory min exhaust temp.";"";48901;"°C";u8;1;0;10;5;R/W;
"External ERS 1 accessory bypass temp.";"";48902;"°C";u8;1;2;10;4;R/W;
"Pool Pump Type";"";48904;"";u8;1;0;1;0;R/W;
"External cooling accessory Pump Type";"";48905;"";u8;1;0;1;0;R/W;
"Energy Meter Factor X23";"Energy meter factor X23, energy per pulse";48908;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter Factor X22";"Energy meter factor X22, energy per pulse";48909;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter X23";"Activates the external energy meter";48910;"";u8;1;0;1;0;R/W;
"Energy Meter X22";"Activates the external energy meter";48911;"";u8;1;0;1;0;R/W;
"Max int add. power, SG Ready";"";48914;"kW";s16;100;0;4500;650;R/W;
"Limit humidity in room, cooling S8";"Limit humidity in room, cooling";48918;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S7";"Limit humidity in room, cooling";48919;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S6";"Limit humidity in room, cooling";48920;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S5";"Limit humidity in room, cooling";48921;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S4";"Limit humidity in room, cooling";48922;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S3";"Limit humidity in room, cooling";48923;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S2";"Limit humidity in room, cooling";48924;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S1";"Limit humidity in room, cooling";48925;"";s8;1;0;0;0;R/W;
"Humidity factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature.";48926;"";u8;10;5;100;10;R/W;
"Humidity cool factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature in cooling mode.";48927;"";u8;10;0;0;0;R/W;
"OPT Hystereses";"The hystereses in OPT system";48928;"";s16;1;10;2000;100;R/W;
"EME PV Panel Affect Heating";"0=not affecting, 1=affecting";48931;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Hot Water";"0=not affecting, 1=affecting";48932;"";u8;1;0;1;0;R/W;
"FLM 1 set point, cooling";"Set point, cooling, when using FLM cooling";48968;"°C";s16;10;50;400;210;R/W;
"AUX block OPT";"AUX block OPT";48969;"";u8;1;0;0;0;R/W;
"Outdoor Air Mixing function";"Activates the Outdoor Air Mixing function.";48970;"";u8;1;0;1;0;R/W;
"Smart home room control";"";48976;"";u8;1;0;1;0;R/W;
"Smart energy source";"Smart energy source activated.";48979;"";u8;1;0;1;0;R/W;
"Smart energy source, ctrl method";"Smart energy source, ctrl method. 0 = price. 1 = primary factor.";48980;"";u8;1;0;1;0;R/W;
"Smart energy source, electricity price source";"Smart energy source, electricity price source. 0 = fixed price. 1 = tariff. 2= spot price.";48981;"";u8;1;0;2;0;R/W;
"Smart energy source, electricity price";"Smart energy source, electricity fixed price.";48982;"";u16;1;0;10000;100;R/W;
"Smart energy source, fixed elec. price from";"Smart energy source, fixed electricity price part source, if spot electricity price are used. 0 = fixed price. 1 = tariff.";48983;"";u8;1;0;1;0;R/W;
"Smart energy source, fixed part electricity price";"Smart energy source, fixed part (if spot price are used) electricity price";48984;"";u16;1;0;10000;100;R/W;
"Smart energy source, shunt add price source";"Smart energy source, shunted addition price part source. From tariff or fixed price. 0 = fixed price. 1 = tariff.";48985;"";u8;1;0;1;0;R/W;
"Smart energy source, shunt add price";"Smart energy source, shunted add price";48986;"";u16;1;0;10000;100;R/W;
"Smart energy source, ext step add price from";"Smart energy source, external step add source. From tariff or fixed price. 0 = fixed price. 1 = tariff.";48987;"";u8;1;0;1;0;R/W;
"Smart energy source, ext step add price";"Smart energy source, ext step add price";48988;"";u16;1;0;10000;100;R/W;
"Smart energy source, OPT10 price source";"Smart energy source, OPT10 addition price source. 0 = fixed price. 1 = tariff.";48989;"";u8;1;0;1;0;R/W;
"Smart energy source, OPT10 price";"Smart energy source, OPT10 addition price.";48990;"";u16;1;0;10000;100;R/W;
"Smart energy source, primary factor elec.";"Smart energy source, primary factor electricity";48991;"";u8;10;0;50;25;R/W;
"Smart energy source, primary factor shunted add.";"Smart energy source, primary factor shunted addition";48992;"";u8;10;0;50;10;R/W;
"Smart energy source, primary factor ext step add";"Smart energy source, primary factor external step addition";48993;"";u8;10;0;50;10;R/W;
"Smart energy source, primary factor OPT10 add.";"Smart energy source, primary factor OPT10 addition";48994;"";u8;10;0;50;10;R/W;
"Smart energy source, OPT10 high tariff price";"Smart energy source, OPT10 addition high tariff price";48995;"";u16;1;1;10000;100;R/W;
"Smart energy source, OPT10 low tariff price";"Smart energy source, OPT10 addition low tariff price";48996;"";u16;1;1;10000;100;R/W;
"Smart energy source, ext step add high tariff price";"Smart energy source, external step addition high tariff price";48997;"";u16;1;1;10000;100;R/W;
"Smart energy source, ext step add low tariff price";"Smart energy source, external step addition low tariff price";48998;"";u16;1;1;10000;100;R/W;
"Smart energy source, shunt add high tariff price";"Smart energy source, shunt addition high tariff price";48999;"";u16;1;1;10000;100;R/W;
"Smart energy source, shunt add low tariff price";"Smart energy source, shunt addition low tariff price";49000;"";u16;1;1;10000;100;R/W;
"Smart energy source, fixed elec. high tariff price";"Smart energy source, fixed electricity part high tariff price";49001;"";u16;1;1;10000;100;R/W;
"Smart energy source, fixed elec. low tariff price";"Smart energy source, fixed electricity part low tariff price";49002;"";u16;1;1;10000;100;R/W;
"Smart energy source, electricity high tariff price";"Smart energy source, electricity high tariff price";49003;"";u16;1;1;10000;100;R/W;
"Smart energy source, electricity high low price";"Smart energy source, electricity low tariff price";49004;"";u16;1;1;10000;100;R/W;
"Smart energy source, DM diff source prio 5";"Smart energy source, DM diff source with prio 5";49005;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 4";"Smart energy source, DM diff source with prio 4";49006;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 3";"Smart energy source, DM diff source with prio 3";49007;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 2";"Smart energy source, DM diff source with prio 2";49008;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM start source prio 1";"Smart energy source, DM start source with prio 1";49009;"";s16;1;-2000;-10;-60;R/W;
"Prioritize Addition AXC40";"";49202;"";u8;1;0;1;0;R/W;
"Max diff. SES prio 1.";"";49208;"°C";s16;10;10;250;100;R/W;
"Max diff. SES.other prios";"";49209;"°C";s16;10;10;250;70;R/W;
"External ERS 1 accessory bypass set temp.";"";49241;"°C";u8;1;5;30;25;R/W;
"External ERS 1 accessory bypass at heat";"";49242;"";u8;1;0;1;0;R/W;
"Energy Meter pulses per kWh X23";"Energy meter factor X23, pulses per kWh";49285;"";u16;1;1;10000;500;R/W;
"Energy Meter pulses per kWh X22";"Energy meter factor X22, pulses per kWh";49286;"";u16;1;1;10000;500;R/W;
"Energy Meter mode X23";"Energy meter X23 in mode Wh/pulse = 0 or pulses/kWh = 1";49287;"";u8;1;0;1;0;R/W;
"Energy Meter mode X22";"Energy meter X22 in mode Wh/pulse = 0 or pulses/kWh = 1";49288;"";u8;1;0;1;0;R/W;
"Ground water pump speed control ";" ";49289;" ";s8;1;0;1;0;R/W;
"EME20 Activated";"0=not activated, 1=activated";49297;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Pool";"0=not affecting, 1=affecting";49298;"";u8;1;0;0;0;R/W;
"ERS 4 Exhaust Fan speed 4";"";49328;"%";u8;1;0;100;100;R/W;
"ERS 3 Exhaust Fan speed 4";"";49329;"%";u8;1;0;100;100;R/W;
"ERS 2 Exhaust Fan speed 4";"";49330;"%";u8;1;0;100;100;R/W;
"ERS 4 Exhaust Fan speed 3";"";49331;"%";u8;1;0;100;80;R/W;
"ERS 3 Exhaust Fan speed 3";"";49332;"%";u8;1;0;100;80;R/W;
"ERS 2 Exhaust Fan speed 3";"";49333;"%";u8;1;0;100;80;R/W;
"ERS 4 Exhaust Fan speed 2";"";49334;"%";u8;1;0;100;30;R/W;
"ERS 3 Exhaust Fan speed 2";"";49335;"%";u8;1;0;100;30;R/W;
"ERS 2 Exhaust Fan speed 2";"";49336;"%";u8;1;0;100;30;R/W;
"ERS 4 Exhaust Fan speed 1";"";49337;"%";u8;1;0;100;0;R/W;
"ERS 3 Exhaust Fan speed 1";"";49338;"%";u8;1;0;100;0;R/W;
"ERS 2 Exhaust Fan speed 1";"";49339;"%";u8;1;0;100;0;R/W;
"ERS 4 Exhaust Fan speed normal";"";49340;"%";u8;1;1;100;75;R/W;
"ERS 3 Exhaust Fan speed normal";"";49341;"%";u8;1;1;100;75;R/W;
"ERS 2 Exhaust Fan speed normal";"";49342;"%";u8;1;1;100;75;R/W;
"ERS 4 Supply Fan speed 4";"";49343;"%";u8;1;0;100;100;R/W;
"ERS 3 Supply Fan speed 4";"";49344;"%";u8;1;0;100;100;R/W;
"ERS 2 Supply Fan speed 4";"";49345;"%";u8;1;0;100;100;R/W;
"ERS 4 Supply Fan speed 3";"";49346;"%";u8;1;0;100;80;R/W;
"ERS 3 Supply Fan speed 3";"";49347;"%";u8;1;0;100;80;R/W;
"ERS 2 Supply Fan speed 3";"";49348;"%";u8;1;0;100;80;R/W;
"ERS 4 Supply Fan speed 2";"";49349;"%";u8;1;0;100;30;R/W;
"ERS 3 Supply Fan speed 2";"";49350;"%";u8;1;0;100;30;R/W;
"ERS 2 Supply Fan speed 2";"";49351;"%";u8;1;0;100;30;R/W;
"ERS 4 Supply Fan speed 1";"";49352;"%";u8;1;0;100;0;R/W;
"ERS 3 Supply Fan speed 1";"";49353;"%";u8;1;0;100;0;R/W;
"ERS 2 Supply Fan speed 1";"";49354;"%";u8;1;0;100;0;R/W;
"ERS 4 Supply Fan speed normal";"";49355;"%";u8;1;1;100;75;R/W;
"ERS 3 Supply Fan speed normal";"";49356;"%";u8;1;1;100;75;R/W;
"ERS 2 Supply Fan speed normal";"";49357;"%";u8;1;1;100;75;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49358;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49359;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49360;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";49361;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49362;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49363;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49364;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49365;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49366;"°C";u8;1;3;10;6;R/W;
"ERS 4 accessory";"Activates the ERS accessory";49367;"";u8;1;0;1;0;R/W;
"ERS 3 accessory";"Activates the ERS accessory";49368;"";u8;1;0;1;0;R/W;
"ERS 2 accessory";"Activates the ERS accessory";49369;"";u8;1;0;1;0;R/W;
"External ERS 4 accessory min exhaust temp.";"";49370;"°C";u8;1;0;10;5;R/W;
"External ERS 3 accessory min exhaust temp.";"";49371;"°C";u8;1;0;10;5;R/W;
"External ERS 2 accessory min exhaust temp.";"";49372;"°C";u8;1;0;10;5;R/W;
"External ERS 4 accessory bypass temp.";"";49373;"°C";u8;1;2;10;4;R/W;
"External ERS 3 accessory bypass temp.";"";49374;"°C";u8;1;2;10;4;R/W;
"External ERS 2 accessory bypass temp.";"";49375;"°C";u8;1;2;10;4;R/W;
"External ERS 4 accessory bypass set temp.";"";49376;"°C";u8;1;5;30;25;R/W;
