ModbusManager 1.0.9
20200624
Product: SMO40
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"EB101-EP14-BT17 Suction";"Suction temperature, BT17";44061;"°C";s16;10;0;0;0;R;
"EB101-EP14 Compr. time to start";"";44065;"";u8;1;0;0;0;R;
"EB101-EP14 Compressor starts";"";44069;"";u32;1;0;9999999;0;R;
"EB101-EP14 Tot. op.time compr";"";44071;"h";u32;1;0;9999999;0;R;
"EB101-EP14 Tot. HW op.time compr";"";44073;"h";u32;1;0;9999999;0;R;
"EB101-EP14 Alarm number";"The value indicates the most severe current alarm";44075;"";u16;1;0;0;0;R;
"EB108-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44139;"";u8;1;0;0;0;R;
"EB107-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44152;"";u8;1;0;0;0;R;
"EB106-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44165;"";u8;1;0;0;0;R;
"EB105-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44178;"";u8;1;0;0;0;R;
"EB104-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44191;"";u8;1;0;0;0;R;
"EB103-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44204;"";u8;1;0;0;0;R;
"EB102-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44217;"";u8;1;0;0;0;R;
"EB101-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44230;"";u8;1;0;0;0;R;
"EB100-EP14 Prio";"Indicates what need is assigned to the compressor module, 0 = Off, 1 = Heat, 2 = Hot water, 3 = Pool 1, 4 = Pool2, 5=External Request";44243;"";u8;1;0;0;0;R;
"Ext. Cooling Blocked";"";44256;"";u8;1;0;0;0;R;
"Cool Degree Minutes";"";44266;"";s16;10;-30000;30000;0;R/W;
"Calc. Cooling Supply S4";"Calculated supply temperature in cooling mode for the climate system";44267;"°C";s16;10;0;0;0;R;
"Calc. Cooling Supply S3";"Calculated supply temperature in cooling mode for the climate system";44268;"°C";s16;10;0;0;0;R;
"Calc. Cooling Supply S2";"Calculated supply temperature in cooling mode for the climate system";44269;"°C";s16;10;0;0;0;R;
"Calc. Cooling Supply S1";"Calculated supply temperature in cooling mode for the climate system";44270;"°C";s16;10;0;0;0;R;
"Used cprs. HW";"The number of compressors that's currently producing hot water";44282;"";u8;1;0;0;0;R;
"Used cprs. heat";"The number of compressors that's currently producing heating";44283;"";u8;1;0;0;0;R;
"Used cprs. pool 1";"The number of compressors that's currently producing poolheating for pool 1";44284;"";u8;1;0;0;0;R;
"Used cprs. pool 2";"The number of compressors that's currently producing poolheating for pool 2";44285;"";u8;1;0;0;0;R;
"Used cprs. cool";"The number of compressors that's currently producing active cooling";44320;"";u8;1;0;0;0;R;
"Software release";"";44331;"";u8;1;0;0;0;R;
"EB108-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44334;"°C";s16;10;0;0;0;R;
"EB108-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44335;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44338;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44339;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44342;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44343;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44346;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44347;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44350;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44351;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44354;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44355;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44358;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44359;"°C";s16;10;0;0;0;R;
"EB101-EP14-BT28 Outdoor Temp";"Current outdoor temperature, BT28";44362;"°C";s16;10;0;0;0;R;
"EB101-EP14-BT16 Evaporator";"Evaporator temperature, BT16";44363;"°C";s16;10;0;0;0;R;
"EB108 Speed charge pump";"";44389;"%";u8;1;0;0;0;R;
"EB107 Speed charge pump";"";44390;"%";u8;1;0;0;0;R;
"EB106 Speed charge pump";"";44391;"%";u8;1;0;0;0;R;
"EB105 Speed charge pump";"";44392;"%";u8;1;0;0;0;R;
"EB104 Speed charge pump";"";44393;"%";u8;1;0;0;0;R;
"EB103 Speed charge pump";"";44394;"%";u8;1;0;0;0;R;
"EB102 Speed charge pump";"";44395;"%";u8;1;0;0;0;R;
"EB101 Speed charge pump";"";44396;"%";u8;1;0;0;0;R;
"EB108-EP14 Compressor State";"On/Off";44415;"";u8;1;0;0;0;R;
"EB107-EP14 Compressor State";"On/Off";44421;"";u8;1;0;0;0;R;
"EB106-EP14 Compressor State";"On/Off";44427;"";u8;1;0;0;0;R;
"EB105-EP14 Compressor State";"On/Off";44433;"";u8;1;0;0;0;R;
"EB104-EP14 Compressor State";"On/Off";44439;"";u8;1;0;0;0;R;
"EB103-EP14 Compressor State";"On/Off";44445;"";u8;1;0;0;0;R;
"EB102-EP14 Compressor State";"On/Off";44451;"";u8;1;0;0;0;R;
"EB101-EP14 Compressor State";"On/Off";44457;"";u8;1;0;0;0;R;
"State of the extra additional heat in series";"0 = Off, 1 = On";44483;"";u8;1;0;0;0;R;
"Docked Cool Compressors";"Number of compressors docked to cooling";44487;"";u8;1;0;0;0;R;
"EB108-EP14 High Pressure Sensor Outdoor Unit";"";44503;"bar";s16;10;0;0;0;R;
"EB108-EP14 Low Pressure Sensor Outdoor Unit";"";44504;"bar";s16;10;0;0;0;R;
"EB108-EP14 Actual Cpr Frequency Outdoor Unit";"";44505;"Hz";s16;10;0;0;0;R;
"EB108-EP14 Protection Status Register Outdoor Unit";"";44506;"";u16;1;0;0;0;R;
"EB108-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44507;"";u8;1;0;0;0;R;
"EB108-EP14 Calculated Power Outdoor Unit";"";44510;"kW";u8;1;0;0;0;R;
"EB107-EP14 High Pressure Sensor Outdoor Unit";"";44531;"bar";s16;10;0;0;0;R;
"EB107-EP14 Low Pressure Sensor Outdoor Unit";"";44532;"bar";s16;10;0;0;0;R;
"EB107-EP14 Actual Cpr Frequency Outdoor Unit";"";44533;"Hz";s16;10;0;0;0;R;
"EB107-EP14 Protection Status Register Outdoor Unit";"";44534;"";u16;1;0;0;0;R;
"EB107-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44535;"";u8;1;0;0;0;R;
"EB107-EP14 Calculated Power Outdoor Unit";"";44538;"kW";u8;1;0;0;0;R;
"EB106-EP14 High Pressure Sensor Outdoor Unit";"";44559;"bar";s16;10;0;0;0;R;
"EB106-EP14 Low Pressure Sensor Outdoor Unit";"";44560;"bar";s16;10;0;0;0;R;
"EB106-EP14 Actual Cpr Frequency Outdoor Unit";"";44561;"Hz";s16;10;0;0;0;R;
"EB106-EP14 Protection Status Register Outdoor Unit";"";44562;"";u16;1;0;0;0;R;
"EB106-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44563;"";u8;1;0;0;0;R;
"EB106-EP14 Calculated Power Outdoor Unit";"";44566;"kW";u8;1;0;0;0;R;
"EB105-EP14 High Pressure Sensor Outdoor Unit";"";44587;"bar";s16;10;0;0;0;R;
"EB105-EP14 Low Pressure Sensor Outdoor Unit";"";44588;"bar";s16;10;0;0;0;R;
"EB105-EP14 Actual Cpr Frequency Outdoor Unit";"";44589;"Hz";s16;10;0;0;0;R;
"EB105-EP14 Protection Status Register Outdoor Unit";"";44590;"";u16;1;0;0;0;R;
"EB105-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44591;"";u8;1;0;0;0;R;
"EB105-EP14 Calculated Power Outdoor Unit";"";44594;"kW";u8;1;0;0;0;R;
"EB104-EP14 High Pressure Sensor Outdoor Unit";"";44615;"bar";s16;10;0;0;0;R;
"EB104-EP14 Low Pressure Sensor Outdoor Unit";"";44616;"bar";s16;10;0;0;0;R;
"EB104-EP14 Actual Cpr Frequency Outdoor Unit";"";44617;"Hz";s16;10;0;0;0;R;
"EB104-EP14 Protection Status Register Outdoor Unit";"";44618;"";u16;1;0;0;0;R;
"EB104-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44619;"";u8;1;0;0;0;R;
"EB104-EP14 Calculated Power Outdoor Unit";"";44622;"kW";u8;1;0;0;0;R;
"EB103-EP14 High Pressure Sensor Outdoor Unit";"";44643;"bar";s16;10;0;0;0;R;
"EB103-EP14 Low Pressure Sensor Outdoor Unit";"";44644;"bar";s16;10;0;0;0;R;
"EB103-EP14 Actual Cpr Frequency Outdoor Unit";"";44645;"Hz";s16;10;0;0;0;R;
"EB103-EP14 Protection Status Register Outdoor Unit";"";44646;"";u16;1;0;0;0;R;
"EB103-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44647;"";u8;1;0;0;0;R;
"EB103-EP14 Calculated Power Outdoor Unit";"";44650;"kW";u8;1;0;0;0;R;
"EB102-EP14 High Pressure Sensor Outdoor Unit";"";44671;"bar";s16;10;0;0;0;R;
"EB102-EP14 Low Pressure Sensor Outdoor Unit";"";44672;"bar";s16;10;0;0;0;R;
"EB102-EP14 Actual Cpr Frequency Outdoor Unit";"";44673;"Hz";s16;10;0;0;0;R;
"EB102-EP14 Protection Status Register Outdoor Unit";"";44674;"";u16;1;0;0;0;R;
"EB102-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44675;"";u8;1;0;0;0;R;
"EB102-EP14 Calculated Power Outdoor Unit";"";44678;"kW";u8;1;0;0;0;R;
"EB101-EP14 High Pressure Sensor Outdoor Unit";"";44699;"bar";s16;10;0;0;0;R;
"EB101-EP14 Low Pressure Sensor Outdoor Unit";"";44700;"bar";s16;10;0;0;0;R;
"EB101-EP14 Actual Cpr Frequency Outdoor Unit";"";44701;"Hz";s16;10;0;0;0;R;
"EB101-EP14 Protection Status Register Outdoor Unit";"";44702;"";u16;1;0;0;0;R;
"EB101-EP14 Defrosting Outdoor Unit";"0=No, 1=Active, 2 = Passive";44703;"";u8;1;0;0;0;R;
"EB101-EP14 Calculated Power Outdoor Unit";"";44706;"kW";u8;1;0;0;0;R;
"Extra heating system pump S4";"";44744;"";u8;1;0;0;0;R;
"Extra heating system pump S3";"";44745;"";u8;1;0;0;0;R;
"Extra heating system pump S2";"";44746;"";u8;1;0;0;0;R;
"Pool 2 Pump Status";"1=on,0=off";44748;"";u8;1;0;0;0;R;
"Pool 1 Pump Status";"1=on,0=off";44749;"";u8;1;0;0;0;R;
"EB108-EP14 calc. ou compressor freq";"Calculated compressor frequency";44761;"Hz";u8;1;0;0;0;R;
"EB107-EP14 calc. ou compressor freq";"Calculated compressor frequency";44763;"Hz";u8;1;0;0;0;R;
"EB106-EP14 calc. ou compressor freq";"Calculated compressor frequency";44765;"Hz";u8;1;0;0;0;R;
"EB105-EP14 calc. ou compressor freq";"Calculated compressor frequency";44767;"Hz";u8;1;0;0;0;R;
"EB104-EP14 calc. ou compressor freq";"Calculated compressor frequency";44769;"Hz";u8;1;0;0;0;R;
"EB103-EP14 calc. ou compressor freq";"Calculated compressor frequency";44771;"Hz";u8;1;0;0;0;R;
"EB102-EP14 calc. ou compressor freq";"Calculated compressor frequency";44773;"Hz";u8;1;0;0;0;R;
"EB101-EP14 calc. ou compressor freq";"Calculated compressor frequency";44775;"Hz";u8;1;0;0;0;R;
"EB108-EP14 Current Sensor";"";44824;"";s16;10;0;0;0;R;
"EB108-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44825;"";u8;1;0;0;0;R;
"EB107-EP14 Current Sensor";"";44830;"";s16;10;0;0;0;R;
"EB107-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44831;"";u8;1;0;0;0;R;
"EB106-EP14 Current Sensor";"";44836;"";s16;10;0;0;0;R;
"EB106-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44837;"";u8;1;0;0;0;R;
"EB105-EP14 Current Sensor";"";44842;"";s16;10;0;0;0;R;
"EB105-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44843;"";u8;1;0;0;0;R;
"EB104-EP14 Current Sensor";"";44848;"";s16;10;0;0;0;R;
"EB104-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44849;"";u8;1;0;0;0;R;
"EB103-EP14 Current Sensor";"";44854;"";s16;10;0;0;0;R;
"EB103-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44855;"";u8;1;0;0;0;R;
"EB102-EP14 Current Sensor";"";44860;"";s16;10;0;0;0;R;
"EB102-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44861;"";u8;1;0;0;0;R;
"EB101-EP14 Current Sensor";"";44866;"";s16;10;0;0;0;R;
"EB101-EP14 Hz Down Mode Outdoor Unit";"0=No, 1=Yes";44867;"";u8;1;0;0;0;R;
"State SG Ready";"";44874;"";u8;1;0;0;0;R;
"SG Ready input A";"";44878;"";u8;1;0;0;0;R;
"SG Ready input B";"";44879;"";u8;1;0;0;0;R;
"Smart Price Adaption Heating Offset";"";44896;"";s8;10;0;0;0;R;
"Smart Price Adaption HW Comfort Mode";"0=Eco,1=Normal,2=Luxury,10=Normal+,20=Mini";44897;"";s8;1;0;0;0;R;
"Smart Price Adaption Pool Offset";"";44898;"";s8;1;0;0;0;R;
"Smart Price Adaption Cool Offset";"";44899;"";s8;1;0;0;0;R;
"State smart price adaption";"";44908;"";u8;1;0;0;0;R;
"EB108-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44935;"°C";s16;10;0;0;0;R;
"EB108-EP14 Inverter Temperature";"Inverter temperature";44936;"°C";s16;10;0;0;0;R;
"EB108-EP14-Fan Speed Step";"";44937;"";u8;1;0;0;0;R;
"EB107-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44941;"°C";s16;10;0;0;0;R;
"EB107-EP14 Inverter Temperature";"Inverter temperature";44942;"°C";s16;10;0;0;0;R;
"EB107-EP14-Fan Speed Step";"";44943;"";u8;1;0;0;0;R;
"EB106-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44947;"°C";s16;10;0;0;0;R;
"EB106-EP14 Inverter Temperature";"Inverter temperature";44948;"°C";s16;10;0;0;0;R;
"EB106-EP14-Fan Speed Step";"";44949;"";u8;1;0;0;0;R;
"EB105-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44953;"°C";s16;10;0;0;0;R;
"EB105-EP14 Inverter Temperature";"Inverter temperature";44954;"°C";s16;10;0;0;0;R;
"EB105-EP14-Fan Speed Step";"";44955;"";u8;1;0;0;0;R;
"EB104-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44959;"°C";s16;10;0;0;0;R;
"EB104-EP14 Inverter Temperature";"Inverter temperature";44960;"°C";s16;10;0;0;0;R;
"EB104-EP14-Fan Speed Step";"";44961;"";u8;1;0;0;0;R;
"EB103-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44965;"°C";s16;10;0;0;0;R;
"EB103-EP14 Inverter Temperature";"Inverter temperature";44966;"°C";s16;10;0;0;0;R;
"EB103-EP14-Fan Speed Step";"";44967;"";u8;1;0;0;0;R;
"EB102-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44971;"°C";s16;10;0;0;0;R;
"EB102-EP14 Inverter Temperature";"Inverter temperature";44972;"°C";s16;10;0;0;0;R;
"EB102-EP14-Fan Speed Step";"";44973;"";u8;1;0;0;0;R;
"EB101-EP14-BT16 Evaporator 2";"Evaporator 2 temperature, BT16";44977;"°C";s16;10;0;0;0;R;
"EB101-EP14 Inverter Temperature";"Inverter temperature";44978;"°C";s16;10;0;0;0;R;
"EB101-EP14-Fan Speed Step";"";44979;"";u8;1;0;0;0;R;
"Alarm";"Indicates the alarm number of the most severe current alarm";45001;"";s16;1;0;0;0;R;
"Floor drying timer";"";47291;"hrs";u16;1;0;10000;0;R;
"Step controlled add. max. step";"Maximum number of steps allowed in step controlled add.";47325;"";u8;1;0;7;3;R;
"Silent Mode Status";"1 = active, 0 = inactive";48206;"";u8;1;0;0;0;R;
"EB108 Installed";"";49232;"";u8;1;0;1;0;R;
"EB107 Installed";"";49233;"";u8;1;0;1;0;R;
"EB106 Installed";"";49234;"";u8;1;0;1;0;R;
"EB105 Installed";"";49235;"";u8;1;0;1;0;R;
"EB104 Installed";"";49236;"";u8;1;0;1;0;R;
"EB103 Installed";"";49237;"";u8;1;0;1;0;R;
"EB102 Installed";"";49238;"";u8;1;0;1;0;R;
"EB101 Installed";"";49239;"";u8;1;0;1;0;R;
"Alarm Reset";"Reset alarm by setting value 1";45171;"";u8;1;0;0;0;R/W;
"Heat Curve S4";"Heat curve, see manual for more information";47004;"";s8;1;0;15;9;R/W;
"Heat Curve S3";"Heat curve, see manual for more information";47005;"";s8;1;0;15;9;R/W;
"Heat Curve S2";"Heat curve, see manual for more information";47006;"";s8;1;0;15;9;R/W;
"Heat Curve S1";"Heat curve, see manual for more information";47007;"";s8;1;0;15;9;R/W;
"Heat Offset S4";"Offset of the heat curve, see manual for more information";47008;"";s8;1;-10;10;0;R/W;
"Heat Offset S3";"Offset of the heat curve, see manual for more information";47009;"";s8;1;-10;10;0;R/W;
"Heat Offset S2";"Offset of the heat curve, see manual for more information";47010;"";s8;1;-10;10;0;R/W;
"Heat Offset S1";"Offset of the heat curve, see manual for more information";47011;"";s8;1;-10;10;0;R/W;
"Min Supply System 4";"";47012;"°C";s16;10;50;700;200;R/W;
"Min Supply System 3";"";47013;"°C";s16;10;50;700;200;R/W;
"Min Supply System 2";"";47014;"°C";s16;10;50;700;200;R/W;
"Min Supply System 1";"";47015;"°C";s16;10;50;700;200;R/W;
"Max Supply System 4";"";47016;"°C";s16;10;50;800;600;R/W;
"Max Supply System 3";"";47017;"°C";s16;10;50;800;600;R/W;
"Max Supply System 2";"";47018;"°C";s16;10;50;800;600;R/W;
"Max Supply System 1";"";47019;"°C";s16;10;50;800;600;R/W;
"Own Heating Curve P7";"User defined heating curve point";47020;"°C";s8;1;5;80;15;R/W;
"Own Heating Curve P6";"User defined heating curve point";47021;"°C";s8;1;5;80;15;R/W;
"Own Heating Curve P5";"User defined heating curve point";47022;"°C";s8;1;5;80;26;R/W;
"Own Heating Curve P4";"User defined heating curve point";47023;"°C";s8;1;5;80;32;R/W;
"Own Heating Curve P3";"User defined heating curve point";47024;"°C";s8;1;5;80;35;R/W;
"Own Heating Curve P2";"User defined heating curve point";47025;"°C";s8;1;5;80;40;R/W;
"Own Heating Curve P1";"User defined heating curve point";47026;"°C";s8;1;5;80;45;R/W;
"Point offset outdoor temp.";"Outdoor temperature point where the heat curve is offset";47027;"°C";s8;1;-40;30;0;R/W;
"Point offset";"Amount of offset at the point offset temperature";47028;"°C";s8;1;-10;10;0;R/W;
"External adjustment S4";"Change of the offset of the heat curve when closing the external adjustment input";47029;"";s8;1;-10;10;0;R/W;
"External adjustment S3";"Change of the offset of the heat curve when closing the external adjustment input";47030;"";s8;1;-10;10;0;R/W;
"External adjustment S2";"Change of the offset of the heat curve when closing the external adjustment input";47031;"";s8;1;-10;10;0;R/W;
"External adjustment S1";"Change of the offset of the heat curve when closing the external adjustment input";47032;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S4";"Room temperature setting when closing the external adjustment input";47033;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S3";"Room temperature setting when closing the external adjustment input";47034;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S2";"Room temperature setting when closing the external adjustment input";47035;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S1";"Room temperature setting when closing the external adjustment input";47036;"°C";s16;10;50;300;200;R/W;
"Hot water comfort mode";"Setting in menu 2.2. 0=Economy,1=Normal,2=Luxury,4=Smart Control 0=Economy 1=Normal 2=Luxury";47041;"";s8;1;0;4;1;R/W;
"Start temperature HW Luxury";"Start temperature for heating water";47043;"°C";s16;10;50;700;520;R/W;
"Start temperature HW Normal";"Start temperature for heating water";47044;"°C";s16;10;50;700;490;R/W;
"Start temperature HW Economy";"Start temperature for heating water";47045;"°C";s16;10;50;700;450;R/W;
"Stop temperature Periodic HW";"Temperature where hot water generation will stop";47046;"°C";s16;10;550;700;550;R/W;
"Stop temperature HW Luxury";"Temperature where hot water generation will stop";47047;"°C";s16;10;50;700;580;R/W;
"Stop temperature HW Normal";"Temperature where hot water generation will stop";47048;"°C";s16;10;50;700;550;R/W;
"Stop temperature HW Economy";"Temperature where hot water generation will stop";47049;"°C";s16;10;50;700;510;R/W;
"Periodic HW";"Activates the periodic hot water generation";47050;"";s8;1;0;1;1;R/W;
"Periodic HW Interval";"Interval between Periodic hot water sessions";47051;"days";s8;1;1;90;14;R/W;
"Run time HWC";"Run time for the hot water circulation system";47054;"min";s8;1;1;60;60;R/W;
"Still time HWC";"Still time for the hot water circulation system";47055;"min";s8;1;0;60;0;R/W;
"Language";"Display language in the heat pump 0=English 1=Svenska 2=Deutsch 3=Francais 4=Espanol 5=Suomi 6=Lietuviu 7=Cesky 8=Polski 9=Nederlands 10=Norsk 11=Dansk 12=Eesti 13=Latviesu 16=Magyar";47131;"";s8;1;0;21;0;R/W;
"Period HW";"";47134;"min";u8;1;0;180;60;R/W;
"Period Heat";"";47135;"min";u8;1;0;180;0;R/W;
"Period Pool";"";47136;"min";u8;1;0;180;0;R/W;
"Operational mode";"The operational mode of the heat pump 0=Auto 1=Manual 2=Add. heat only";47137;"";u8;1;0;2;0;R/W;
"Operational mode heat medium pump";" 10=Intermittent 20=Continous 30=Economy 40=Auto";47138;"";u8;1;10;40;40;R/W;
"DM start heating";"The value the degree minutes needed to be reached for the pump to start heating";47206;"";s16;1;-1000;-30;-60;R/W;
"DM between add. steps";"The number of degree minutes between start of each electric addition step";47209;"";s16;1;0;0;0;R/W;
"DM start add. with shunt";"";47210;"";s16;1;-2000;-30;-400;R/W;
"Fuse";"Size of the fuse that the HP is connected to";47214;"A";u16;1;1;400;16;R/W;
"Fan return time 4";"Time from a changed fan speed until it returns to normal speed";47271;"h";u8;1;1;99;4;R/W;
"Fan return time 3";"Time from a changed fan speed until it returns to normal speed";47272;"h";u8;1;1;99;4;R/W;
"Fan return time 2";"Time from a changed fan speed until it returns to normal speed";47273;"h";u8;1;1;99;4;R/W;
"Fan return time 1";"Time from a changed fan speed until it returns to normal speed";47274;"h";u8;1;1;99;4;R/W;
"Filter Reminder period";"Time between the reminder of filter replacement/cleaning.";47275;"Months";u8;1;1;24;3;R/W;
"Floor drying";" 0=Off 1=On";47276;"";u8;1;0;1;0;R/W;
"Floor drying period 7";"Days each period is active";47277;"days";u8;1;0;30;2;R/W;
"Floor drying period 6";"Days each period is active";47278;"days";u8;1;0;30;2;R/W;
"Floor drying period 5";"Days each period is active";47279;"days";u8;1;0;30;2;R/W;
"Floor drying period 4";"Days each period is active";47280;"days";u8;1;0;30;3;R/W;
"Floor drying period 3";"Days each period is active";47281;"days";u8;1;0;30;2;R/W;
"Floor drying period 2";"Days each period is active";47282;"days";u8;1;0;30;2;R/W;
"Floor drying period 1";"Days each period is active";47283;"days";u8;1;0;30;2;R/W;
"Floor drying temp. 7";"Supply temperature each period";47284;"°C";u8;1;15;70;20;R/W;
"Floor drying temp. 6";"Supply temperature each period";47285;"°C";u8;1;15;70;30;R/W;
"Floor drying temp. 5";"Supply temperature each period";47286;"°C";u8;1;15;70;40;R/W;
"Floor drying temp. 4";"Supply temperature each period";47287;"°C";u8;1;15;70;45;R/W;
"Floor drying temp. 3";"Supply temperature each period";47288;"°C";u8;1;15;70;40;R/W;
"Floor drying temp. 2";"Supply temperature each period";47289;"°C";u8;1;15;70;30;R/W;
"Floor drying temp. 1";"Supply temperature each period";47290;"°C";u8;1;15;70;20;R/W;
"DOT";"Dimensioning outdoor temperature";47300;"°C";s16;10;-400;200;-180;R/W;
"delta T at DOT";"Delta T (BT12-BT3)at dimensioning outdoor temperature";47301;"°C";s16;10;10;250;100;R/W;
"Climate system 2 accessory";"Activates the climate system 2 accessory 0=Off 1=On";47302;"";u8;1;0;1;0;R/W;
"Climate system 3 accessory";"Activates the climate system 3 accessory 0=Off 1=On";47303;"";u8;1;0;1;0;R/W;
"Climate system 4 accessory";"Activates the climate system 4 accessory 0=Off 1=On";47304;"";u8;1;0;1;0;R/W;
"Climate system 4 mixing valve amp.";"Mixing valve amplification for extra climate systems";47305;"";s8;10;1;100;10;R/W;
"Climate system 3 mixing valve amp.";"Mixing valve amplification for extra climate systems";47306;"";s8;10;1;100;10;R/W;
"Climate system 2 mixing valve amp.";"Mixing valve amplification for extra climate systems";47307;"";s8;10;1;100;10;R/W;
"Climate system 4 shunt wait";"Wait time between changes of the shunt in extra climate systems";47308;"secs";s16;10;10;300;30;R/W;
"Climate system 3 shunt wait";"Wait time between changes of the shunt in extra climate systems";47309;"secs";s16;10;10;300;30;R/W;
"Climate system 2 shunt wait";"Wait time between changes of the shunt in extra climate systems";47310;"secs";s16;10;10;300;30;R/W;
"Shunt controlled add. accessory";"Activates the shunt controlled addition accessory. 1=on,0=off 0=Off 1=On";47317;"";u8;1;0;1;0;R/W;
"Shunt controlled add. min. temp.";"";47318;"°C";s8;1;5;90;55;R/W;
"Shunt controlled add. min. runtime";"";47319;"hrs";u8;1;0;48;12;R/W;
"Shunt controlled add. mixing valve amp.";"Mixing valve amplification for shunt controlled add.";47320;"";s8;10;1;100;10;R/W;
"Shunt controlled add. mixing valve wait";"Wait time between changes of the shunt in shunt controlled add.";47321;"secs";s16;1;10;300;30;R/W;
"Step controlled add. accessory";"Activates the step controlled addition accessory 0=Off 1=On";47322;"";u8;1;0;1;0;R/W;
"Step controlled add. diff. DM";"Difference in DM of each step in the step controlled add.";47324;"";s16;1;0;1000;100;R/W;
"Step controlled add. mode";"Binary or linear stepping method. 0=Linear 1=Binary";47326;"";u8;1;0;1;0;R/W;
"Time betw. switch heat/cool";"Time between switching from heating to cooling or vice versa.";47335;"h";s8;1;0;48;2;R/W;
"Heat at room under temp.";"This value indicates how many degrees under set room temp heating will be allowed";47336;"°C";s8;10;5;100;10;R/W;
"Cool at room over temp.";"This value indicates how many degrees over set room temp cooling will be allowed";47337;"°C";s8;10;5;100;30;R/W;
